Weight on bit (kg);Rotation speed (rpm);Depth of operation (m);Mud density (kg/L);Rate of Penetration (m/s);Linear4;Mud Flow in (m3/s);Nonlinear2;Nonlinear3;Temperature (C);Hole diameter (m);Failure likelihood (%);Inverse Rate of Penetration (s/m)
235.18313981733485;7975.337100707615;687.7811749950249;1.923736900389512;0.003175199707886023;-1.0484995883343087;35.72498181972972;0.5466177948743477;0.9163482811250676;50.378939975721934;4.956336646165588;31.1857468275227;-0.6810906095598112
289.6071973589248;7312.168812518894;372.2133111570674;2.5426424449031026;0.0042374324475489555;-1.1580358517559532;40.311529853614815;0.4771319401789169;0.5824554702591542;39.11980756134956;2.8941318485573926;31.387347908429167;-1.3369283510298886
386.5946919134246;4912.93678205634;197.72844760070262;3.389336926695215;0.004389488533461835;1.1579387868797166;33.93161458168509;0.7836785747313012;0.6974980707935845;74.57850399042688;1.8160412323774033;19.31063683835421;-1.5506733487872613
415.5239612104672;9528.82016190072;535.6370385029463;2.527687696403503;0.0062634645842183315;-0.7443181498024382;32.423482189777225;0.25303526094281914;0.27519603797815606;44.15416092442331;3.920224952911555;52.0914779054104;1.598020749937242
368.0448589637644;3979.499731213041;686.0645385861845;2.7861493335055227;0.006139228975819624;0.72994817060666;12.44394891894914;0.6125463948711258;0.6069248050455365;72.58603744977106;4.993811826294813;32.01340108223069;1.8466001057944894
422.2099744910888;9279.30034624716;503.0170795892676;2.8173594724938016;0.00509950695211998;0.8248442180369983;2.5788402868671056;0.6121747094795646;0.034145892238421016;58.658590500799335;3.7950741875680993;43.82220051632074;-6.118042908958841
317.57997380375133;10039.375490104936;528.7929095238394;2.8174804168416605;0.005474482038640999;-0.15784223968002023;22.934265748557205;0.6794320191528618;0.8659180748479752;64.79702865529823;3.8530191030587986;36.3197955870461;11.012966928035203
374.64392417364735;6192.9653769094075;527.7038465657098;1.0769973536852302;0.005568054441924589;-0.7885572825825278;19.444650012862464;0.49451429171717864;0.4163433912999478;41.57175600219924;3.9586965854605376;39.178149505587946;6.4830196117296195
354.53881372314873;7377.245087577832;545.0913699023591;1.2916018559975018;0.005601574497486597;1.4320499218208633;97.79184410700825;0.826740395574663;0.17087152613243994;44.76266464673603;3.9505434344080808;42.350317425694435;5.650436227011873
328.53337949163097;5718.712190197291;950.1888218839675;2.5820301179040546;0.005501330949684259;0.44967519355918073;97.95974000553932;0.7594712484553483;0.16165445310730087;64.04895905824776;6.483383098723876;41.62496794943512;9.173719474434838
290.60133120078115;9112.065501456136;510.4245759984592;2.0101518331176016;0.004266821042524823;2.2593265324741507;41.70917768641637;0.06341870353433099;0.02839969146157939;46.78290780157382;3.718893858936691;29.219597604982376;-1.3735203168264676
287.94823703296714;8709.48092428782;537.4729154588133;2.636354014782277;0.005362276933878573;0.10725001444433228;63.58390161098626;0.5923584829172196;0.3310978401598451;50.31422025745646;3.9894374050217936;35.66793742802978;67.93000695054003
368.0539495961868;10357.603439563229;699.0098884574453;2.7036944950305006;0.003688349586495626;1.0569240538529563;60.033885349523054;0.05113460840430106;0.5860885481872593;44.67584762282324;5.10534653386305;41.6532122080868;-0.892625563417161
293.60547901694576;6268.090340164084;538.6268407028726;2.2786273714407925;0.006345738810006241;1.8325653919988105;69.93979125596718;0.5257123528407048;0.4246579706757452;50.68366739572447;4.013791073036589;42.63384762211074;1.467221404860811
214.62290655684853;2641.663758036355;1105.9745502306948;2.7566731153395634;0.005223217950846497;-0.12693623987967273;94.03071412066168;0.21050999180339236;0.7551309482044847;27.420518803257433;7.438197095160721;66.51326076403508;-12.567813137083856
365.17267942893284;5503.222932995181;764.6129723123983;2.5087278187970754;0.005446063090085994;-0.12978700518292002;0.8317446780448989;0.7173995788365363;0.04349669785975496;65.94446329668853;5.442927661002846;32.82140165348228;13.97966025447273
371.6950560022319;11433.092073755155;560.4246916743396;3.128747280301719;0.005602187611127474;0.4099618042576072;36.97268252995587;0.21205118780609444;0.9060621065931277;61.41447139229353;4.064901851838053;48.36643856497476;5.637194346616961
381.20089582563526;8356.734898679859;764.1965666362888;2.4791217253443616;0.005925677053364877;1.4911347388306753;85.07142194528343;0.3179870754589451;0.14121574244894242;41.71426526570862;5.335913796585572;45.43840976793608;2.5205664074059246
321.58401194002096;8366.887804307256;565.1213415344575;2.244991109320339;0.006263915262078278;-0.486396520727327;6.670879641725492;0.33784747648652746;0.3124060232384197;46.76032490639305;4.0513201297101125;39.65736183942233;1.5972407712749521
347.21294616812224;6179.629085071039;181.1773809320539;2.380960530021466;0.007087601425049458;0.6012106806182693;42.533709222840294;0.8734681988616136;0.32385583523868877;58.47158933358024;1.9056268564968533;37.13635974061604;0.8441791855140769
389.7675257420683;8197.9233736319;600.8539624769887;2.385001883572274;0.007204168526149286;1.5660540335360322;52.0899820750764;0.03097213124171705;0.478629564047798;27.68077908526206;4.436119829962797;47.89540313300577;0.7913763322908114
262.3497204255421;10181.458451620943;1207.5070444249084;3.4342159566957546;0.004963801619914443;-0.1683896328278499;44.00640884137518;0.5848544567962054;0.8397378828881727;53.39384252684347;8.21129797189459;32.989907310609254;-3.9144093809333866
360.30837397688776;8248.457298587466;1217.2236165142704;2.2662186853279427;0.006082684281926738;-0.10853401205305821;22.64875967736269;0.7611276286302153;0.9772628029581805;61.19168954793721;8.231196889382993;50.873182646040846;1.9872993277670126
227.42641938551304;8732.993870824681;726.2265947597814;1.7831015467004743;0.0037778599229108044;0.364767921682847;15.045848449674942;0.49595870632060535;0.6906320310075622;38.76385423889715;5.1190115861630225;28.399999116281357;-0.9437543110288654
302.3798169657141;5681.398555881241;442.1631625873611;2.026537287944807;0.002019639690979673;-0.30279425673522253;81.55407268966513;0.2591666910571896;0.4845776409244438;40.91072253299282;3.461078868361972;28.164758131566607;-0.44409618170344145
323.8763871981696;2526.6200719729395;711.1247756231712;2.1882080251563627;0.005908186288575031;0.879433529975794;69.02154395870922;0.6055043722086728;0.8544904454382629;78.47991926011655;5.191448867364421;42.86296266168345;2.598235669844409
361.59011678167064;2912.1065975509146;838.6499727759791;2.263760113760657;0.007707947827343448;0.6129094342962731;32.8515419058766;0.03020137790146382;0.08764563738125286;70.92281874422041;5.770179110574114;36.517551436987965;0.6229712851795782
310.06099710637363;2328.414548442519;869.6748967706899;3.402456811529653;0.007831505793643898;-0.05654064320550491;25.75633971714147;0.8610741253470829;0.7528793980278052;68.41228121831729;6.054209613031249;47.277009840111134;0.5920700682089816
331.07737429595977;4760.987778017634;643.2384920012356;2.527893228117841;0.006001866766748477;0.01949617638181137;40.56465693219838;0.028560556849567598;0.3648691960452837;57.801902962592386;4.667475254862915;36.670281000532256;2.2301670946486603
323.556061284672;4861.3738384185635;455.93900436658055;1.865231325703919;0.0049641714205257495;0.5489357515018611;11.35286877403194;0.5655138330929761;0.91072668978654;24.37427440982559;3.4327294033903444;36.13808466356282;-3.918255212724526
367.3495662940669;5245.708402555983;545.0079838809963;2.8871070797859697;0.006534939181347387;0.09343611334898878;59.99017794876949;0.9437197941392427;0.14313495753980265;65.57456925518515;4.00222554121637;35.94836060874749;1.2347991738274315
235.06203226878642;6793.12247687072;473.8754094720749;1.3458440001760739;0.0039140960631802845;1.7759340618883843;93.1264802622536;0.03589718360313188;0.5383726446771688;34.209385428332865;3.652228503050116;34.207949627227535;-1.033888301226151
334.32581331288026;6678.8412061398685;978.6464889786682;2.555637443698202;0.004684488440748904;-0.1455614732231986;40.143089193922634;0.4480378120769225;0.7898187805377815;38.08623231206293;6.618021368093232;40.840894055598234;-2.247920729238919
417.35017046362583;4822.763249613927;874.5842136666286;2.8400202289968584;0.006436526981999274;-0.2024300275345353;67.11897192209281;0.22794339180126622;0.5242291282906254;47.21203297394457;6.0358528708350585;32.9993049528245;1.3456784166512257
289.22226708563693;6651.571595216648;497.1957671361973;3.2489330991300864;0.004033890083646687;-0.8581526699787237;56.92626022895638;0.10248027052210162;0.9916900184958332;45.6730065385343;3.6471465025216494;31.42707063978495;-1.1286735624176363
185.72656103454295;8672.2787183445;507.0902874736121;2.196705699342224;0.005547347926397671;0.9528715831578977;69.69437397166496;0.10754814010474434;0.08146567700382357;45.83517926831351;3.9049048172473704;26.855248084271665;7.132210156954692
371.3834584643049;1734.025323442158;350.6879905635962;2.314696625304873;0.0017586625459654853;0.6480755628637208;44.45488603514469;0.9854036292111715;0.33314488238355155;70.38364293870725;2.79824865803056;10.383390372501712;-0.41173937788242077
398.46453300754047;8118.168893451364;287.76589793968685;1.6045951086950434;0.007055701520927153;-0.8034655819151233;64.10517539002521;0.8904804912388232;0.9056480031039921;44.318250095301046;2.2729315404374804;50.16787983100898;0.859880124467028
307.6961670220746;11640.797908385637;1045.4324328027672;2.52498876172944;0.005628588388268052;-1.2438706635560512;93.90098336241925;0.6035483029650877;0.36823716937760587;52.888277028962165;7.0724719272367125;42.86917324958555;5.120476141962591
245.50945946152902;8309.163156699795;387.79354866969004;3.2571601541388295;0.007042922499879926;-0.6421470270415388;35.19033306533392;0.46114204872540643;0.9127097577544944;27.544867488797678;2.9669368530286784;33.6724193485326;0.8663349577849427
224.24295307737077;6071.305718465761;410.45926788604936;3.0409270694093276;0.005688824693188287;-0.15125018687509023;42.23809755350084;0.30187089854441784;0.988050916591561;65.37141341829663;3.321616439824548;39.33405434645108;4.234816317289131
368.9230596403819;6098.788453416784;632.6600014901151;2.0193895248212796;0.006466298189600815;-0.9850112797538525;22.74683116620373;0.3421580135407758;0.7524946161975204;52.19286759355756;4.414493121591761;40.61747315366208;1.310090486639682
405.7335462230367;9121.114079100738;350.4852983769434;1.9947024642357563;0.003683210656686346;0.5202303562737766;64.07129810433361;0.5478618390340358;0.07368452376019807;40.21028540098131;2.9077268147192803;41.24831386003829;-0.8898578168378168
322.2159859958519;9084.168752639547;1027.9271163813082;2.9887791011386717;0.0066550510297589405;-0.18324092769808628;19.943426979683508;0.295378517888948;0.13671894992748956;35.27924012792268;7.0965250663964605;43.59105532620758;1.121968651148777
282.69338249351074;10592.354439239107;516.2211814444013;1.8788129440998387;0.00545879919641926;-0.7019532498750494;29.353313176865672;0.5195532861969093;0.02197646575255685;65.75337235313776;3.6759968037996664;30.696023196626477;12.47376567052219
239.69223073292466;6051.020274053038;364.39156552899345;2.366919290010392;0.0031086955370558415;-0.9487623834740438;25.978831484424017;0.9651858785139105;0.30503370237660643;56.45897092383349;2.8903986362599787;31.227866053651162;-0.6607958106078623
260.7886036100412;11333.273766944967;1095.4720626177052;3.665190857463342;0.006186964125759551;0.047755270402078685;55.69366177515252;0.3847199174757334;0.2818530433719175;64.19810475779755;7.477648835354943;29.702509741799545;1.7424555544945373
314.9366839053794;5758.265444006917;667.6194334440644;2.675327975528333;0.005100381995958616;-0.7953357495980823;66.23285186830398;0.4014826904305083;0.5122813003163211;85.19528100136009;4.801733943559026;39.579628021825215;-6.140332284438571
270.0412577796795;8408.275386879573;812.6738789087154;1.8537265259292015;0.006703306736909451;-0.15797733509750014;90.84399071198686;0.9738766685165833;0.046482248119032565;33.886861568985665;5.5255596563559335;42.81653368195625;1.082238864797601
334.0397662421848;12263.809466839743;1012.4095177588547;2.413156404054505;0.0017080613862703545;0.630810680332525;34.062837640398;0.8282169827559676;0.597529329624651;86.96653327850848;6.811883033339485;36.258594251573;-0.4060038066659852
250.2146689401984;10496.91732910855;648.5599579310597;1.5625971683264812;0.003934903037522735;1.0606513600341105;78.08378649496;0.46017609536081683;0.1796436819213606;73.82350227415756;4.577156036916333;24.763229250507212;-1.0491921720524275
243.09953500139267;5795.04814615215;360.4423767590347;1.965163454558446;0.004981795342023902;-1.3585271730132178;72.41144595751132;0.7536360733369777;0.2945798780733484;58.31556730648889;2.7409981616179713;42.4822074814376;-4.110731892734244
260.9164337707137;6910.288981394657;1187.564773236239;2.459293462735053;0.005863434185701167;-0.10130715929439775;28.762623861735676;0.34180582807148885;0.9769030751192957;66.00387573923133;7.964295480499802;46.92749502993844;2.8206178229097736
267.8092789106097;5800.654714161656;1040.9373294815487;3.0794639585477492;0.0038851637798908213;-0.39953074135580524;91.80748710122134;0.20297846758234384;0.6377998535359751;36.043713224239845;7.158864671851317;39.00130178380899;-1.0133353950666928
279.1487169119458;6975.734436392199;661.7172947486756;3.170862367764092;0.005349321966252349;0.6636412187141015;86.98281193553294;0.267389266162978;0.15912964647774774;30.508254965764692;4.567538721364932;35.166321574929256;168.43866733052997
407.59631536390384;6760.767250436516;910.1203907240262;3.2742828615753146;0.005920218378271137;0.8131962866512479;20.51151668862236;0.7770329124169641;0.0823084869643621;34.73601894603595;6.21345738705506;37.2073273139926;2.544302974643429
311.0776576546728;8937.035736942953;840.7899230677517;1.7466578736529408;0.005926911232773807;1.042703433261755;26.149220115361366;0.07134601060302648;0.29978308299786127;68.10679457913494;5.8682663204674075;42.0805319931524;2.5152609456934383
293.3161436287274;11056.387144137654;1178.3825170074524;3.043661826655399;0.005597316993613183;0.09751858045368059;84.88960100087812;0.8590841366670378;0.23505221849017333;64.96237206961271;7.9457554743526515;39.68002509920764;5.744133127137868
319.265053021324;7468.215418244202;882.1654689107816;2.868688559199849;0.003655230995931941;-0.761786257813052;89.62968617970037;0.17541303160386978;0.8522951985816308;48.601060233284045;6.1313157451641445;34.683042488232054;-0.875084542133653
334.23134799194463;7036.460830269631;981.6276965468328;1.853408120310887;0.0051146656650285375;0.16685942775541954;92.48039364269306;0.8360824967014617;0.023288786777202253;67.68986329767777;6.623622606332763;43.08841712733984;-6.5285849154554025
303.98054543665506;10135.242135780372;627.2274670191562;1.649650245612163;0.005804548174626567;-0.7517478094331013;27.069924977873992;0.11040174694449634;0.580090703629827;67.55130436614073;4.400997862542342;39.67934151786376;3.1785949404096416
456.57729390555613;3917.5834197478175;1065.8762900656766;2.558151008738337;0.0056073722372157325;-1.0800789026739073;68.68437861281677;0.967923558984836;0.5774850441924874;45.35625547860968;7.2555674226518585;24.954495896308046;5.527651307743177
379.01151246502684;4092.1510662057153;695.9922187746616;1.5777942249262578;0.00430988985935201;1.0718119430954756;68.2392719358621;0.19497335140683802;0.44458608648863285;50.54490261964494;4.869767296056738;30.603919906598357;-1.4309155368417033
329.3119542982837;9213.07481146951;1017.0384783069228;2.280536761895896;0.005883482630364503;0.5138034692615788;18.640501957533385;0.8550349157030719;0.6243297298222358;38.46765498534663;6.861443573422974;46.61818367417451;2.716459988579321
244.24552045274203;3992.3507961611945;879.5555321011225;1.5906061378931167;0.00430951140829138;-0.6941214277792384;55.580618141022164;0.31322861806076363;0.11631290281114004;43.399070661833896;6.16381696064148;52.5047764986348;-1.4303903159605016
257.59011549160175;4079.583986396086;117.13331776791495;2.5172677824052956;0.0066979058345619374;-0.36367836816152055;98.89172599334674;0.9386893058165774;0.22975281738817066;46.29767937144084;1.290645863100639;46.37473626464771;1.08654513144336
332.46017734800006;4420.705084525268;289.3710664308467;2.187606653909992;0.007525020577671327;-1.8112965361022766;70.93079833205194;0.29464622927974693;0.7373015966517723;43.592719428458174;2.361259291050863;42.009932546353056;0.6751391970489694
361.8218629869137;7587.075651650447;804.3292276192849;2.1269258177721455;0.00581832593304338;1.8731145372001454;53.5337046216145;0.9812334654882072;0.4643522157532226;63.3467508164837;5.66880756620802;45.59432328606678;3.086929800962682
222.49175621878027;7302.557507404733;1144.0030978241634;3.2473851356516854;0.004879175374494558;-0.1520355196633373;12.291093844738867;0.8562580042310978;0.17117118362762995;60.740214899013466;7.709323286654965;36.920724382248586;-3.196445876538415
343.1819072342784;4661.914175514858;978.8176146435025;2.0567564602350723;0.006346859520886965;0.07450644261146269;68.80782049833948;0.799977159543467;0.4232872005560683;51.71423048347675;6.752722905558847;46.3734310372158;1.4655873574640141
339.7604810244744;9052.614421615259;403.1594664207293;2.805310417085841;0.006581693937161624;1.3713975110611276;96.90729933415938;0.0761116954653277;0.09842700965041928;47.770211278171;3.188929206983339;39.406794581538406;1.1882828227723725
442.4659477038107;8585.454375007677;853.6353769371245;1.8511460313240122;0.005600948781801298;-0.13449390623741295;34.54229308187365;0.6758478717739781;0.01882145032440541;80.09431628987427;5.906186599483626;52.65361651668949;5.6640145795131
303.3035974368059;9151.574589017833;523.5949277185277;1.113677114534246;0.004156856871877332;-0.6262970197815665;73.79482465444212;0.15371546655040425;0.08084113343136867;16.487500231904257;3.921374343586653;37.01570834256823;-1.2459230935783203
333.77955421678166;9448.01061084217;859.1615688905033;0.599324325247498;0.0016473766651380548;-0.29626405539755685;76.32695692638667;0.5961805097621483;0.7591144062900288;72.03264685983876;6.021246819875351;39.76758604323957;-0.39933254660734196
382.50461263796706;7672.241738753247;749.0414997193466;2.756288850201474;0.00580762392631755;1.0644099022391662;84.4863653689994;0.3853454448743425;0.7811634939330604;44.53941290661447;5.376866641485559;43.68930990613057;3.157662691427652
409.1107675608788;10353.91583521051;341.9626462331035;3.5692108296412974;0.00637414760335908;0.9994962313295381;56.29724722407173;0.5445184625753514;0.3930779401815312;44.38338884575078;2.750985143855802;52.322239380447286;1.4268936771409515
405.25689045367676;7197.4076909518035;1050.2905017454455;2.1922315666303778;0.002851494991664715;-0.5114373144585816;26.345534669282188;0.38642239985515003;0.49171145689217044;47.44955808418089;7.073839743838981;36.43270837488466;-0.592514500378641
238.65288118497406;9160.45146252088;916.9682397321343;1.6747742654003717;0.005557948843404802;-2.2198146200746254;95.19199420774586;0.3788356032357212;0.4893856128352724;60.93664363793383;6.319231036778917;37.351835718433584;6.784399658701748
300.296063358205;5040.807458948531;618.9930477209839;1.8781650360149265;0.006412564446625497;-2.007991333072491;4.221329490674961;0.29384706026123397;0.4140757563659804;25.228411215349645;4.506894613843722;43.17042959978507;1.3757585651509698
260.7467700738639;8662.932059419334;395.048178412689;3.2773753794128884;0.005169377213908148;-1.0017557102729868;59.23949688371372;0.345184908893002;0.924058035400512;50.97543105874292;3.144212716724775;29.83995819935216;-8.615103537309535
228.01119416297405;4581.411111043966;459.9226423445682;2.3488784091635195;0.006362451438546577;1.739116984729665;72.88666862347048;0.8793095126432452;0.4189471532613166;26.020082764714115;3.491327974070507;53.35907484847709;1.4432254362013512
317.31839391256034;5649.62788740117;650.8604883840632;1.0405124634624316;0.006026136228976939;-0.4187109983047515;94.66816247016129;0.1182677118413038;0.5562499530023373;24.098179246976855;4.683642195818488;45.23432991982443;2.151218259043487
375.4184385380325;8443.730427456;825.4189775998904;1.8410463499653817;0.004776969890730686;-0.030321439344692995;35.88405504299734;0.9913324591208714;0.24466639263483803;69.23084826572814;5.573360865388973;45.8649018304571;-2.616785761975384
229.34739895619188;7276.50188143541;720.1535326150487;2.0639824864255845;0.003640546758750178;-0.5331102213344867;84.17944950150276;0.3065251921049408;0.7645400545306077;65.27874061484349;5.090997394507361;35.30275636747892;-0.8675258350318673
428.25261633005243;6914.258417705465;509.0148532278398;2.6155733795943656;0.0018771082107803191;-0.10080576158056033;41.20797444736101;0.678342733743597;0.9415587951533395;60.36343476771264;3.7479967760338355;25.719621067933844;-0.42582031797009967
418.55698193599085;5328.735622505898;597.9788899230822;3.166870404330278;0.004032136017849491;-0.1388828995731686;12.77495596621273;0.3395241207304862;0.6512400240887052;20.11915472396491;4.330258674865614;21.5993646022433;-1.127160476179146
267.4538834142541;5818.157333197782;669.6497810598952;2.2998588833826688;0.006039606107746883;-0.04586183833525913;27.116233681204044;0.9766924166341533;0.6131535770602784;42.73359333394857;4.63648306988542;44.601478133332236;2.1097661923654245
354.6911603350721;6945.3275689755465;737.0414436009479;2.2174359332383786;0.005705664073935559;0.7416587915505075;82.60989227931496;0.9303456147949596;0.3250721607934741;56.21585808550215;5.15723867183384;43.01625385013621;4.039494218520769
245.0255962080795;7025.848954213835;856.1606698152085;1.9651826437449658;0.00537571629111887;1.2823534803583558;7.308029433298223;0.828338676850799;0.17930110452864312;67.44662126038904;5.961057566088882;40.459093247361125;41.95751528142126
288.13549133722717;11741.849524098176;534.0251629075971;3.282925150297718;0.004722160160175059;2.6157821583879177;97.96764639260206;0.9142670173333832;0.38439906922112543;45.53591254371008;3.8887945245250233;25.777370140058803;-2.384858330927977
380.21032092618;6511.102855221226;345.33041164731793;1.3751092062965593;0.006931209017039076;-0.6979646874058747;8.649101502302237;0.9666162538809668;0.9473449543525257;49.354637935976;2.7295380453732543;39.691283881360164;0.9271790982656789
201.3943376121603;6036.945396720579;745.3654780229411;2.434051585678483;0.0037862236679877498;-1.224488972279404;62.971032181583034;0.4518659751394778;0.04546316090499547;61.58193406268569;5.198417518457495;41.56731715014439;-0.9488325485123876
398.0337383725896;4713.164888477375;861.9352485424803;1.918368687943909;0.005019865080683109;-1.1957577910942754;31.622755552746955;0.9778861026916844;0.8796526457105227;68.9293248866501;5.934470154757507;31.253532125944954;-4.598708026422443
290.1985607421566;3167.2913408362433;487.1954903271526;1.5874969562518086;0.005890905817799842;-0.6039702642138455;20.996397015833693;0.2226325842983361;0.7009929521357011;45.44348020204181;3.6041080995375614;45.387811693426144;2.6798193566006634
195.89788404547707;10409.197572067813;323.0322465505957;2.4367659500414236;0.00747363801483149;-1.144960546608049;13.19981335246527;0.07703602703389612;0.2695057244685075;78.35916206516727;2.657268346744499;15.851015070549874;0.6914023073028499
377.9396268977673;7998.859359725376;786.3885596853711;2.483282248253121;0.003120377163328268;0.5227817986626565;67.94822344423764;0.06120966636047798;0.7765462712071547;37.087594810516805;5.613211159282453;36.19569057746129;-0.6642726180322608
320.98020468419685;6806.434495662781;616.6103540289605;2.3012684044473914;0.005922788832502048;2.1165774174055194;31.205479506389665;0.8957312832651076;0.5760122838931824;45.54914699756129;4.404384310520758;39.677787946356226;2.533070133626794
358.98600920697345;5545.030016267332;1330.5731956279637;1.6113336545733787;0.0038389734954846905;-0.8533292887814675;59.01306962376385;0.7612802436637125;0.3444434771388526;50.86449442159667;8.86498024824735;44.4297978120528;-0.9821643257250533
271.21315378723165;7951.176327271133;1039.2226963643861;1.6440308902686294;0.005868614378996418;0.5925318527193314;70.33980964747592;0.5172432311042051;0.9923228401919574;59.416126427702366;7.090616618906354;48.162660601670794;2.792947345248848
384.626554035247;10100.377905010006;847.4327172484802;1.9149164715254055;0.007595998262742293;0.7436375243416725;60.789526767099154;0.4710338932538456;0.5267054475794545;47.493832962222896;5.990303603431506;64.33998067950267;0.6538927946634026
405.9740933159061;4393.978246752089;675.0286778815441;2.3359654283872144;0.007195584506088985;-0.1583415778923634;39.118279523838595;0.4207472191668036;0.7552977401380907;91.74665830934279;4.780955033789468;32.460270898056315;0.7950383933409223
294.0435194204993;8578.486366496758;746.5233584261523;1.1903072156826795;0.003511303342344776;-1.9084357471737063;3.6460297645824724;0.03590678204512443;0.967886211585274;72.4493045897827;5.334903985855945;33.95063861593535;-0.8062322911872858
329.8878461505743;7500.942677658125;883.2033432805474;3.3307777117355037;0.005375491481780995;0.8601417104363702;44.15616033177127;0.8159312133616988;0.6759963680950232;25.166872688760755;6.248387795478247;40.34219049358767;42.22759010561463
385.4722904958345;7361.367975247387;1135.8500138365898;2.5318826198858124;0.006477638305632394;1.327041883529051;40.807961005459816;0.9094328259044313;0.8517121640645867;56.69146311184354;7.7166241892706875;48.571561188011515;1.2970248437791987
347.4818179769596;5437.281618346595;235.7364278507572;2.199885735518881;0.004247413893266258;-0.9526463779245936;25.93782614377615;0.7218437143096093;0.9371038842557081;56.946361073327154;2.0160145156211198;28.454715242570323;-1.3491356873425544
370.0864394309904;7657.33879794988;807.8125440574674;3.8078262216161756;0.004674949756596346;-0.5961881480772729;99.7419078859007;0.06685462836892897;0.9618276875342454;47.79587576307051;5.5883561081200535;35.63135416298102;-2.2157066722179133
301.5085454263188;7214.98137567634;1086.4197737813927;1.756719801220437;0.004916186096060074;0.48539239335171147;21.838521749953;0.2100155771576897;0.30272865856723497;39.016600959252116;7.462713217212456;42.6490803200334;-3.4752119383561486
307.8792866910111;6776.872883072161;770.0981939998184;1.3882583606718013;0.003098642994678117;-0.776093057054949;75.69166458544123;0.11980649177727531;0.7206428655875555;57.490345395958556;5.3518953609751145;37.699531393138535;-0.6578328732984347
258.64198650605744;9041.717886889199;727.7729740705846;1.6837502458439542;0.006278839233621128;-0.4836401497128019;27.388500806708443;0.21199760949344248;0.4320417761125541;57.250565545885955;5.0071148364940505;37.53487121532509;1.5718353990800642
295.26433403763014;6224.68563475389;510.0588580048459;2.0752390374937844;0.003788074046547049;-1.5405329040191589;42.17334761317634;0.18314193765778564;0.19251354235469142;58.602632754152566;3.678450127173643;33.36175655504723;-0.9499634395176347
424.82334146332465;6747.898502483083;727.1965467854192;2.180465350513242;0.002911409946795071;0.16609606941449273;47.615326963142344;0.5106215143897541;0.8286660172857168;60.542120932243215;5.0524521411544425;33.19600416181039;-0.6071288257271388
193.23910554029888;7017.926900521473;404.25820103687255;2.1834293013745283;0.0029833733501543006;-0.2870566802523436;71.20478169423313;0.7100368948517709;0.48284893161408826;36.59872951508102;2.8804683320196727;31.82962967783194;-0.6256640324284296
303.95695622552705;7437.173209472212;746.6135462323733;2.5643032037255096;0.007025235497500353;-0.5600281795736541;62.092737478363915;0.23398895099130312;0.40304960730522477;46.197756043957874;5.453765787494616;45.83896228964003;0.8754304333295219
339.6742030245798;3971.4992968104807;617.614459293929;2.041048704914228;0.006009611898583189;-0.04567245845773618;52.97645012439988;0.5632729018588836;0.1150970194655061;50.515233755447774;4.438496762164178;38.31374492657885;2.204349817865974
293.7806351145614;3890.7167105054978;595.7871515090783;3.065159252252778;0.006661483996470841;1.0436891057780875;57.59150874338583;0.1636731336939734;0.2935653448815262;65.62998770128338;4.18768189712743;44.155505077986;1.11650458141966
351.3531013906868;6120.467924782752;1074.775901271917;2.6468225599013895;0.003568139561542525;0.9714578395572888;81.22833662634717;0.8641610988776667;0.8391213647196276;56.23193742422239;7.284540216882496;37.17147380801908;-0.8320856576472141
397.8965726046303;9877.720709090634;1058.618087630685;2.623481367425474;0.006808898402511946;0.22212158438854432;0.21178811330849356;0.08552756452840138;0.1444959139920805;36.3428619999958;7.330591784514208;57.05356864762704;1.0044121961643715
395.4347582344218;8321.11674071241;414.51206615146333;2.4207569125971773;0.007169685009927572;-0.2686026656781849;45.85379667152741;0.9639886300684519;0.6534681161485492;56.50458293960445;3.2042155912808234;48.86989581502374;0.8062957778398785
347.17456354727426;7403.698605399109;933.1574194126863;3.19978059990971;0.004596288736398519;0.14545289719759213;78.98189391092924;0.9226265513952949;0.42513244642145165;59.76379867649235;6.3932565978470155;39.96670705194539;-1.9815335883073963
344.6786594747595;2776.7471483833297;1055.5386725545084;2.9639457993958986;0.0026741593288554014;0.9892127430424545;5.904598402893576;0.14005659134816417;0.47304856436592213;41.062691613568965;7.223723250853068;24.71668472167578;-0.5531079292877876
307.66199415018997;12581.718756646429;848.5003352505696;3.750628480656534;0.0032623367470115067;-0.46103031411980516;21.870629421579046;0.5385949787833593;0.7061062136261534;58.07832135959638;5.85966753271706;27.642685358119387;-0.7096477158061747
274.40278368353677;7230.193815793557;786.5524262782184;3.5200222803714576;0.004556569990997744;-1.8210830698275882;67.42178946909453;0.7766592018867692;0.10884016820766462;42.777186927172316;5.546428866612773;34.966034228170344;-1.8811453110469076
282.6310361152559;4857.7499284677615;1000.6953923073004;3.6923600876868665;0.005016903849352107;-1.0417192105438413;61.367668853944295;0.6150165754790167;0.7335677168723226;59.44513271645775;6.821068493055374;44.26615007024755;-4.5566338137204525
314.08582645373326;5705.188106265259;228.74804610818677;2.3186585708015257;0.008256995549930734;-1.8871876095032367;38.2824020385005;0.8309829902031567;0.8443172549206134;35.45265949517324;1.9698205482778501;44.13247157654616;0.5056905547029584
325.0333834205163;5305.185039254095;483.9808750055221;1.9861498925457388;0.0057865308503538436;-1.2572220896090098;18.631059696708927;0.09790263199262261;0.5740392759313565;30.392061342965356;3.6724832119979203;37.02675012777333;3.307012685689966
