coef_1,coef_2,correlation,combined_effect,redundancy,synergy,y_mean,main effects
0.0,0.0,0.6,3.0,0.24015851913370134,0.5533158711470827,0.6685,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.22243811044481407,0.5605011315325725,0.657,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2320938021082206,0.5737478653361752,0.6545,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.23804194153593394,0.5399021311421754,0.6659999999999999,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.23674060927629045,0.5724642078810659,0.6605,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2259753861468801,0.5385651180783624,0.6455,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2268995828274568,0.5472176946095734,0.6715,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2505929112872703,0.5453823746771449,0.6635,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.22612275765310105,0.5702954342037357,0.6765,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2372539517078918,0.5820355336786144,0.659,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.23862979512776994,0.5568199474666922,0.6555,"(0.0, 0.0)"
0.0,0.0,0.6,3.0,0.2477565825913777,0.5700186317793909,0.657,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3612698158552079,0.4304014819305601,0.7125,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3706691948966089,0.4486010844265668,0.7195,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.33967788945345023,0.4711281070468464,0.7195,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3432595844103783,0.4743013373663501,0.7185,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3709173385573328,0.4617764895989101,0.7055,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3840925642404477,0.44753504149109424,0.7255,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3627542452692372,0.48305149266848296,0.7295,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.34091464916376657,0.4719715880431899,0.7155,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3668891611884507,0.4535116941096877,0.711,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3263247175008454,0.4638610187092734,0.7115,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3723277022687393,0.4645639701862893,0.7455,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.36599290333742657,0.4689138906673317,0.7245,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3694607874175714,0.4563941027872059,0.726,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3881129047958255,0.4400735404999856,0.722,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3670029484172575,0.4577027941437448,0.7115,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3633260715643432,0.4719822887828031,0.713,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3153150352400657,0.4606793860614295,0.7120000000000001,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3672960152473553,0.4546557523218544,0.7175,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3393932128994231,0.4466682251476029,0.705,"(0.0, 0.0)"
0.0,0.0,0.8,3.0,0.3500925987252811,0.4780325259431334,0.727,"(0.0, 0.0)"
1.0,1.0,0.0,1.0,0.00688202675347202,0.4430329688497076,0.4615,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.01789005286055876,0.4339857877678409,0.47200000000000003,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.029704232915896217,0.4660027315993744,0.4755,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.02923294344542725,0.4252605926398403,0.467,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.039529305611343386,0.4304629630570368,0.47,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.03789898363031091,0.41453496185461947,0.478,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.006348610924344516,0.4435650684871497,0.47,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.002004387399848472,0.4113366555643687,0.48,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.0025371049804127264,0.3882760214018773,0.467,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.011426753609795587,0.42105072227728185,0.47100000000000003,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.03662848358519173,0.433872844104961,0.47200000000000003,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.00935464436856248,0.4174451594555457,0.495,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.014345889546433385,0.4334061703021291,0.4745,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.023357092940765024,0.4291235487558691,0.4565,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.0030179499693108137,0.44656002378224224,0.4755,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.005822730330537375,0.4227543905600464,0.45399999999999996,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.023546392908484804,0.4214065369079836,0.488,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.0042830721420858186,0.40353445251728703,0.4695,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.01254468278141861,0.4379626984705936,0.465,"(1.0, 1.0)"
1.0,1.0,0.0,1.0,0.03495426062499528,0.4203557025929369,0.455,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.11392467937875868,0.4051255503544552,0.4885,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.15790196887728514,0.384650581899847,0.5045,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.14970364103956546,0.4017991893284766,0.4795,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.1519371316146054,0.3962444652470562,0.5065,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.13005334183358325,0.4060643450508178,0.48100000000000004,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.1789053951539853,0.4022038314261847,0.494,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.141842468101837,0.3962511989217353,0.4805,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.14657728946129928,0.4077538939497004,0.4965,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.1207545453587948,0.4014249450215046,0.4845,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.14365387659424972,0.3945464028702628,0.4885,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.14333783979797365,0.4027129664517728,0.501,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.13271067084587107,0.40209834800386224,0.5045,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.16063508081856706,0.3869896307113008,0.4995,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.11720502915584174,0.4027678748254828,0.5,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.1263551076515359,0.4195666717680876,0.493,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.149773719720106,0.4066244345303686,0.5165,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.13627715401613472,0.3919618601293247,0.503,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.15738038543724334,0.3720224466920429,0.486,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.15638952561430602,0.380510234854136,0.4835,"(1.0, 1.0)"
1.0,1.0,0.2,1.0,0.14530367161839675,0.4007178652453801,0.49200000000000005,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.26745339050301514,0.3859872489182648,0.518,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.30678381056769943,0.38538062989204397,0.5175,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2916563208460038,0.3803598546375257,0.509,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2680277930826308,0.3803565010258425,0.4965,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2816359174115469,0.37125936564604106,0.518,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.252820176399149,0.3837008912281345,0.503,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.3349000225025496,0.3497350402613,0.5235,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.27314522750191644,0.3587359559971805,0.5245,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.3276910350510015,0.3799717701777522,0.5215,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2605681778069637,0.3850216051463767,0.519,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.27450400524741203,0.3700231606131051,0.5195,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2873336147722653,0.3985380244944236,0.5215,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2686438908463629,0.3955122894257984,0.513,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2720874130987973,0.3880090413423584,0.5215,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.287078235577968,0.3622703498455617,0.5025,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.28011201852702355,0.3959562978757538,0.5365,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.3097025556041373,0.3886112156268805,0.529,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2260891511620517,0.3850841753678423,0.5245,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.2800323865371383,0.3637644759370208,0.5205,"(1.0, 1.0)"
1.0,1.0,0.4,1.0,0.3508473114553561,0.3661575736878243,0.525,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4265179634961285,0.3710466846307036,0.53,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4445624360669505,0.34968717498236,0.539,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4417007347374001,0.3495056031651414,0.5385,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.438656754533275,0.3358389076258417,0.5535,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4666189682597803,0.3368040643509138,0.5495,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4242449946788441,0.3602738548933402,0.5335,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4445900204899723,0.35334463405044736,0.5725,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4738517650372121,0.3402785558323677,0.5535,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4538015201208097,0.332575906650826,0.5415,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.43414059358207946,0.3683731272092258,0.54,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4353276947511153,0.3333457825196049,0.5365,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4658428257598987,0.35005704056663545,0.541,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4506344403585989,0.35438021309488416,0.55,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4230688635750279,0.35637130663410943,0.531,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.40483855089708093,0.3510304992928193,0.528,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4509372200728382,0.34719046448779023,0.5365,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4197076425555632,0.3603334029963932,0.5535,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4628219422167914,0.3373356862359859,0.5329999999999999,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.42983324973038894,0.3427998825827643,0.5379999999999999,"(1.0, 1.0)"
1.0,1.0,0.6,1.0,0.4022397634948317,0.3537183317880296,0.5529999999999999,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5930724308841733,0.32772901137667965,0.5435,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5659918332087142,0.3291441380375027,0.564,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.6027020659353668,0.3142821010278971,0.562,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.6048475002204764,0.306170506215802,0.5755,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5676243656211714,0.3283337178694421,0.5710000000000001,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5965198025149135,0.33016871107577445,0.5660000000000001,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5854237245214464,0.34155806402771016,0.5605,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5459903337419861,0.32642389340475475,0.5535,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5991386027747396,0.3259284372439425,0.5575,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.6145512322306643,0.32323220125927704,0.5475,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5753637033153615,0.3426209421800804,0.565,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5478742264157518,0.3238922706993957,0.555,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5423937028992942,0.3389384294151405,0.5710000000000001,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5637944399126694,0.3221176332016822,0.5635,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5729068521191375,0.32423058738867416,0.556,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5544544458377884,0.3429534676660676,0.5675,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5972533020282452,0.3311110932995244,0.55,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5878742873264179,0.3305157280694033,0.5589999999999999,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5821586296079118,0.3095808833389635,0.5685,"(1.0, 1.0)"
1.0,1.0,0.8,1.0,0.5625080213641603,0.3250227891114845,0.556,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.011837421222670508,0.573027762142616,0.484,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.01881696132188686,0.5864994580029991,0.4535,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.004502475876310397,0.5912852680017514,0.478,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.01898595346406256,0.5856752321671738,0.4725,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.007648050983771738,0.5585067339473269,0.46,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.008232815709710678,0.574751013440709,0.466,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.00862906832943907,0.5690879462309846,0.4925,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.006722649960759893,0.5580604547045744,0.467,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.02118877216511343,0.5610331254135275,0.462,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.0017358586660844494,0.5546115696364137,0.4745,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.014682784229863303,0.5427311908425039,0.4665,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.014577978059219353,0.5729144897847396,0.4675,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.013184656621611328,0.5689532263193311,0.4655,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.0024966949519328856,0.5828397498691208,0.4675,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.01716791780059243,0.5662319423436281,0.4775,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.013221124088858298,0.583299594756766,0.4785,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.004042490073763821,0.5386450359775766,0.47600000000000003,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.0007695310767387361,0.5509417025915611,0.466,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.025830350335367395,0.5618419093844963,0.47,"(1.0, 1.0)"
1.0,1.0,0.0,2.0,0.00964627605658585,0.5511020073402902,0.4785,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.1108138924943867,0.5443946679182142,0.5405,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.0671964192258272,0.5469750975338625,0.512,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.11370820181889013,0.5364936166673112,0.5115,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.1097960916670822,0.5373177528462063,0.5245,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.08569890809106026,0.5379327408955729,0.5355,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.08172687246000039,0.5606974589536071,0.496,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.09554804770464756,0.5361752701950182,0.514,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.10411004767949064,0.5505419684540171,0.515,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.07957650649027835,0.5336696548588155,0.509,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.11546881902848505,0.5285475283900639,0.5015,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.10526314955382916,0.5462849393044049,0.5055,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.08835692929217834,0.5420404149157017,0.5085,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.10434225459000153,0.5407252786138188,0.516,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.10205324389655357,0.5209969270162362,0.52,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.1075401900280996,0.5442718630463228,0.5315,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.0868769776460489,0.5369597082257249,0.503,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.1055229168972065,0.552799867116401,0.5185,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.09788689060872577,0.5084587369313074,0.4965,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.09715160766322856,0.5379761621932666,0.522,"(1.0, 1.0)"
1.0,1.0,0.2,2.0,0.09081831158663532,0.5413647743513027,0.5165,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.22019154818715447,0.5056830395737694,0.5615,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.22254137452872486,0.4509698257894771,0.537,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.19165208237362166,0.4933136911773869,0.54,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.18812801554517974,0.5134761505397629,0.5665,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.22318970533652094,0.472407468329017,0.5565,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.23312213305990645,0.490808520367024,0.57,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.23971549965123234,0.482443042419189,0.556,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.21339492253929246,0.497257971815293,0.5755,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.21194056004673706,0.5064609788482898,0.565,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.22184438435472648,0.473604896326481,0.5625,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.22148863888848044,0.4718017761433167,0.5660000000000001,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.19762722770209634,0.5158598483210102,0.556,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.20177251433370408,0.5017768033357083,0.5495,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.2415435518977316,0.4924517889891568,0.562,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.2105182107836187,0.4933778247160168,0.5395,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.2486831594646041,0.46438422443909294,0.561,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.2265950818018316,0.4980821769469584,0.5645,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.1952351112554216,0.4903369290304192,0.5429999999999999,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.23965117716230275,0.4885455956437103,0.5805,"(1.0, 1.0)"
1.0,1.0,0.4,2.0,0.21115226049789265,0.4955279443254818,0.5645,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.34371306834991544,0.4414995158893305,0.5885,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3411998039155717,0.4479795558150253,0.597,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3323341943300059,0.4313027582655864,0.5920000000000001,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3516734714942025,0.4277898338998113,0.6085,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3616833840764097,0.42480322599792253,0.5995,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.33285628511364873,0.4391115869273133,0.581,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3049639432366962,0.451639153665046,0.5885,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3287734360252027,0.4332159498296989,0.583,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3454339296275976,0.4543801512572964,0.6065,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.37338320365881306,0.40929465351446137,0.591,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3221363440323207,0.4627568743527792,0.594,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.33621248276614063,0.44534572477927065,0.5975,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3198242277373404,0.4727930012468847,0.597,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3028497624561565,0.4538065748675421,0.588,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.31201029610878833,0.4551210432042043,0.59,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.32123164408855864,0.4648900446019582,0.597,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3365958647813049,0.4424216380056795,0.61,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3156871700351402,0.461745038638339,0.606,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3394862638240271,0.42568242025182135,0.599,"(1.0, 1.0)"
1.0,1.0,0.6,2.0,0.3317708806138641,0.4344817449332529,0.5875,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4638998012707081,0.3788401058856121,0.6465,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4980234898427003,0.3626847902793808,0.6315,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4858476597945488,0.3814111239648701,0.6509999999999999,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4737770841491757,0.3906515471590733,0.645,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4810197067841942,0.3833711786288688,0.647,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4759381120377681,0.37900613936571137,0.6265,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4956604778699083,0.3804965189974036,0.6545,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4801789552172764,0.3757350324595454,0.6405,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4449050478617441,0.4089229931905464,0.6575,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4992863681833956,0.3844384969252317,0.6465,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4678280598451294,0.3934361176905318,0.635,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.487330445009605,0.4036862273446307,0.64,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.5104949809504971,0.3873656405469372,0.649,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4484599510956721,0.4103349099228892,0.6375,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.469277794991116,0.3677988206748378,0.6355,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4870117357433018,0.38265811873201466,0.621,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4848446743717511,0.3867860028326481,0.6365,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4810614905461692,0.3773611316033496,0.6395,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.502626235736659,0.3681427236684657,0.638,"(1.0, 1.0)"
1.0,1.0,0.8,2.0,0.4896441757207352,0.3842282297116548,0.633,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.01743453094402596,0.6744717734497979,0.498,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.011727049661815208,0.6813968039024275,0.479,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.010493773107265358,0.6447001046895697,0.4855,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.00015669399325854712,0.666359116548889,0.4725,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.010135015953129784,0.6466746539496696,0.4685,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0016204330663024172,0.6608054467881278,0.4835,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.010309084383149456,0.653575660963079,0.478,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0075146149536020205,0.6673662285814945,0.484,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.005767848467502393,0.6614113633830956,0.49200000000000005,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.013910893024209382,0.6554843930837546,0.511,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.003953228631619545,0.6539801453639239,0.47700000000000004,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.016608682296773567,0.6609402538547149,0.4955,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.00271349015783017,0.6559967005722214,0.4975,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0005747985571592863,0.676833063928888,0.4765,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.001714971719975891,0.67576601195953,0.4755,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0017989966901581778,0.647822181652299,0.47600000000000003,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.004672490931062636,0.6836178945256177,0.4725,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.002089721296702908,0.650990673149002,0.4715,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0029129419619443302,0.6306562773097362,0.46,"(1.0, 1.0)"
1.0,1.0,0.0,3.0,0.0072540978266813876,0.639366953163591,0.4885,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.05625680325752806,0.6254335939621883,0.5135,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.05381336312610488,0.6288392528272788,0.532,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.06862318820960324,0.6266047884574366,0.523,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.05886704483411261,0.634603863376696,0.5165,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.05611007504307629,0.6599167931607466,0.506,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.08724399274565582,0.6183640883725778,0.5075,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.06487538513018751,0.6475850290102327,0.528,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.08687569941510644,0.6102615334349633,0.52,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.0734789433024062,0.6218259683886129,0.5425,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.07670548170970337,0.6389244663523107,0.545,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.08360856271464195,0.6270270295528522,0.523,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.06843731436651405,0.6400361937259134,0.524,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.07258159005516779,0.6374623092660743,0.526,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.07590980147791689,0.6388188654063769,0.5325,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.06471508979460605,0.6386868529002916,0.5329999999999999,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.06489276374985066,0.6414418111071056,0.5175,"(1.0, 1.0)"
1.0,1.0,0.2,3.0,0.07984185293636488,0.6367648133756134,0.53,"(1.0, 1.0)"
